EncuestaID,FechaEncuesta,HoraEncuesta,RangoEdad,Genero,Departamento,Municipio,Ocupacion,FrecuenciaConsumoSnacks,LugarCompraSnacks,ConQuienVePartidos,GastoSnacksPartido,SnacksSeleccionados,SaborPreferido,PresentacionPreferida,PrecioAdecuado,PagaMasEdicionMundial,PlaneaVerMundial2026,SeleccionApoya,CompraDisenoSeleccion,SeleccionInfluyeCompra,JugadoresInfluyentes,TipoPublicidadAtractiva,PromocionPreferida,CompraTarjetasColeccionables,CampaniaMasProbableCompra
725,2026-04-23,21:55:06,45 - 54 Años,Masculino,Guatemala,Villa Nueva,Estudiante,Rara Vez,Gasolinera,Familia,Menos de Q25,Mundialitos Queso Picante; ChocoKick Bites,Jalapeño,Familiar,Más de Q30,Sí,Sí,Portugal,Tal vez,España,Vinícius Júnior; Cristiano Ronaldo; Alphonso Davies,Historias de aficionados,Tarjetas coleccionables,No,Edición Brasil
726,2026-01-26,14:12:20,35 - 44 Años,Femenino,Huehuetenango,Otro municipio,Comerciante,3 A 5 Veces Por Semana,Aplicación de delivery,Familia,Q25 - Q50,ChocoKick Bites; CrunchMax BBQ; Gol Nachos Supreme,Limón,Individual,Q10 - Q15,No,Sí,Argentina,Probablemente sí,Jordania,Jude Bellingham; Harry Kane,Humor,Tarjetas coleccionables,Sí,Edición con jugadores famosos
727,2026-04-21,22:34:09,45 - 54 Años,Masculino,Guatemala,Guatemala,Estudiante,Todos Los Días,Tienda de barrio,Familia,Q101 - Q150,FutbolMix; Gol Nachos Supreme; Mundialitos Queso Picante, BARBACOA ,Individual,Q10 - Q15,Sí,Sí,Portugal,Probablemente no,España,Julián Álvarez; Neymar Jr.,Un jugador famoso,Descuento directo,Sí,Edición Brasil
728,2026-01-13,19:34:11,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado,3 A 5 Veces Por Semana,Tienda de barrio,Familia,Q25 - Q50,Caramel Goal Popcorn; CrunchMax BBQ,Queso,Para compartir entre 2 personas,Menos de Q10,No,Sí,Estados Unidos,Definitivamente sí,Portugal,Harry Kane; Neymar Jr.,Historias de aficionados,2x1,No,Edición con jugadores famosos
729,2026-02-21,15:17:31,18 - 24 Años,Masculino,Quetzaltenango,Coatepeque,Empleado Privado,3 A 5 Veces Por Semana,Kiosco escolar/universitario,Familia,Más de Q150,Fan Chips Jalapeño; Gol Nachos Supreme; Caramel Goal Popcorn,Jalapeño,Tamaño fiesta o reunión,Q16 - Q20,Sí,Sí,Brasil,Definitivamente sí,Argentina,Julián Álvarez; Kylian Mbappé; Neymar Jr.,Un jugador famoso,Descuento directo,Sí,Edición Argentina
730,2026-01-22,07:49:22,25 - 34 Años,Femenino,Totonicapán,Cabecera municipal,Comerciante,Todos Los Días,Otro,Familia,Q101 - Q150,Fan Chips Jalapeño; Caramel Goal Popcorn; Gol Nachos Supreme,Dulce,Para compartir entre 2 personas,Menos de Q10,No,Sí,Brasil,Probablemente no,México,Neymar Jr.,Premios y sorteos,Sorteo de balones,No,Edición Francia
731,2026-03-02,11:27:47,35 - 44 Años,Femenino,Sacatepéquez,Sumpango,Profesional Independiente,3 A 5 Veces Por Semana,Tienda de barrio,Amigos,Q25 - Q50,Caramel Goal Popcorn; CrunchMax BBQ,Barbacoa,Familiar,Más de Q30,Sí,Sí,Francia,Probablemente sí,Argentina,Lionel Messi,Una selección nacional,Descuento directo,Sí,Edición con jugadores famosos
732,2026-01-25,20:44:51,25 - 34 Años,Femenino,Quetzaltenango,Coatepeque,Empleado Privado,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,CrunchMax BBQ,Queso,Familiar,Q10 - Q15,Sí,Sí,Brasil,Probablemente sí,España,Lionel Messi; Neymar Jr.,Premios y sorteos,2x1,Sí,Edición España
733,2026-05-01,20:39:10,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Otro,1 A 2 Veces Por Semana,Tienda de barrio,Familia,Q51 - Q100,FutbolMix; Mundialitos Queso Picante,Dulce,Familiar,Q10 - Q15,Sí,Sí,Portugal,Probablemente sí,España,Jude Bellingham; Vinícius Júnior; Cristiano Ronaldo,Un jugador famoso,Tarjetas coleccionables,No,Edición Brasil
734,2026-03-04,12:22:10,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Comerciante,1 A 2 Veces Por Semana,Tienda de barrio,Amigos,Menos de Q25,Mundialitos Queso Picante; CrunchMax BBQ; Energy Crunch Protein,Queso,Familiar,Q16 - Q20,No,Sí,España,Tal vez,Colombia,Neymar Jr.; Lionel Messi; Kylian Mbappé,Humor,Sorteo de camisetas,No,Edición Mundial FIFA 2026
735,2026-02-02,16:07:42,18 - 24 Años,Masculino,Sacatepéquez,Sumpango,Comerciante,3 A 5 Veces Por Semana,Aplicación de delivery,Familia,Q25 - Q50,Energy Crunch Protein; Gol Nachos Supreme; Mundialitos Queso Picante,Limón,Para compartir entre 2 personas,Q16 - Q20,Sí,Sí,Argentina,Probablemente sí,México,Alphonso Davies,Humor,Tarjetas coleccionables,No,Edición Inglaterra
736,2026-02-07,16:11:24,25 - 34 Años,Masculino,Guatemala,San Miguel Petapa,Estudiante,3 A 5 Veces Por Semana,Supermercado,Compañeros de trabajo,Q51 - Q100,CrunchMax BBQ; Gol Nachos Supreme; Caramel Goal Popcorn,Picante Chapín,Familiar,Q10 - Q15,No,Sí, ARGENTINA ,Probablemente no,Brasil,Neymar Jr.; Lamine Yamal,Una selección nacional,Tarjetas coleccionables,Sí,Edición Argentina
737,2026-01-20,18:43:52,25 - 34 Años,Masculino,San Marcos,Cabecera municipal,Estudiante,3 A 5 Veces Por Semana,Supermercado,Familia,Menos de Q25,Gol Nachos Supreme; ChocoKick Bites; FutbolMix, LIMÓN ,Para compartir entre 2 personas,Menos de Q10,No,Sí,España,Definitivamente sí,Francia,Kylian Mbappé; Neymar Jr.; Jude Bellingham,Premios y sorteos,Descuento directo,Sí,Edición Mundial FIFA 2026
738,2026-04-04,12:39:52,Menos De 18 Años,Masculino,Chimaltenango,Patzún,Estudiante,1 A 2 Veces Por Semana,Tienda de barrio,Amigos,Q25 - Q50,ChocoKick Bites; Gol Nachos Supreme; Caramel Goal Popcorn,Dulce,Familiar,Menos de Q10,Sí,Sí,Brasil,Tal vez,España,Neymar Jr.,Premios y sorteos,Sorteo de camisetas,Sí,Edición con tarjetas coleccionables
739,2026-01-20,20:09:04,35 - 44 Años,Femenino,Sacatepéquez,Jocotenango,Empleado Privado,Todos Los Días,Tienda de barrio,Familia,Q51 - Q100,ChocoKick Bites,Salado Tradicional,Individual,Q16 - Q20,No,Sí,Brasil,Probablemente sí,Colombia,Cristiano Ronaldo,Un jugador famoso,Sorteo de camisetas,No,Edición con tarjetas coleccionables
740,2026-03-22,20:21:43,25 - 34 Años,Femenino,Quetzaltenango,Coatepeque,Comerciante,3 A 5 Veces Por Semana,Tienda de barrio,Otro,Q25 - Q50,Hot Stadium Peanuts; Energy Crunch Protein; Gol Nachos Supreme,Salado Tradicional,Tamaño fiesta o reunión,Más de Q30,No,No,España,Tal vez,Colombia,Christian Pulisic; Lionel Messi,Historias de aficionados,Descuento directo,Sí,Edición Brasil
741,2026-02-20,14:17:49,45 - 54 Años,Masculino,Sacatepéquez,Sumpango,Empleado Privado,Varias Veces Al Mes,Tienda de barrio,Amigos,Más de Q150,Gol Nachos Supreme; CrunchMax BBQ; FutbolMix,Picante Chapín,Familiar,Q16 - Q20,Sí,Sí,Argentina,Tal vez,Brasil,Lamine Yamal; Neymar Jr.; Vinícius Júnior,Un jugador famoso,Sorteo de balones,Sí,Edición Argentina
742,2026-02-13,08:59:00,45 - 54 Años,Femenino,Escuintla, PALÍN ,Empleado Público,Todos Los Días,Tienda de barrio,Familia,Menos de Q25,Gol Nachos Supreme; Mundialitos Queso Picante,Dulce,Familiar,Q10 - Q15,Sí,Sí,Alemania,Probablemente sí,Alemania,Cristiano Ronaldo,Un jugador famoso,2x1,Sí,Edición Brasil
743,2026-03-13,12:25:59,35 - 44 Años,Femenino,Guatemala,Guatemala,Empleado Privado,1 A 2 Veces Por Semana,Gasolinera,Solo,Q25 - Q50,FutbolMix,Queso,Individual,Q10 - Q15,Sí,Sí,Argentina,Tal vez,Argentina,Lionel Messi; Rodri; Neymar Jr.,Una selección nacional,Descuento directo,Sí,Edición con tarjetas coleccionables
744,2026-02-17,10:28:31,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado,3 A 5 Veces Por Semana,Kiosco escolar/universitario,Compañeros de trabajo,Q51 - Q100,CrunchMax BBQ; ChocoKick Bites; Caramel Goal Popcorn,Queso,Tamaño fiesta o reunión,Q16 - Q20,Sí,Sí,Brasil,Definitivamente sí,Portugal,Kylian Mbappé; Neymar Jr.,Premios y sorteos,Tarjetas coleccionables,No,Edición Brasil
745,2026-03-06,20:57:48,18 - 24 Años,Masculino,Xela,Coatepeque,Empleado Privado,1 A 2 Veces Por Semana,Tienda de barrio,Solo,Q25 - Q50,Mundialitos Queso Picante; Gol Nachos Supreme; CrunchMax BBQ,Limón,Tamaño fiesta o reunión,Q16 - Q20,Sí,Sí,Colombia,Probablemente no,Alemania,Cristiano Ronaldo; Harry Kane; Kylian Mbappé,Un jugador famoso,Descuento directo,Sí,Edición Francia
746,2026-05-09,15:16:47,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado,Varias Veces Al Mes,Tienda de barrio,Amigos,Q25 - Q50,Mundialitos Queso Picante; Hot Stadium Peanuts; FutbolMix,Jalapeño,Familiar,Q16 - Q20,No,Sí,Brasil,Tal vez,Estados Unidos,Harry Kane,Una selección nacional,Sorteo de balones,No,Edición con tarjetas coleccionables
747,2026-05-02,10:58:58,18 - 24 Años,Masculino,El Progreso,Otro municipio,Empleado Público,3 A 5 Veces Por Semana,Tienda de barrio,Familia,Q101 - Q150,Gol Nachos Supreme,Picante Chapín,Individual,Q16 - Q20,No,Sí,Ghana,Probablemente sí,Canadá,Rodri,Premios y sorteos,Sorteo de viajes,No,Edición con jugadores famosos
748,2026-04-15,22:39:07,25 - 34 Años,Prefiero No Indicarlo,Quetzaltenango,Olintepeque,Empleado Privado,1 A 2 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,Mundialitos Queso Picante; Fan Chips Jalapeño,Chocolate,Individual,Q16 - Q20,Sí,No,Estados Unidos,Probablemente sí,Portugal,Vinícius Júnior,Un jugador famoso,Sorteo de viajes,Sí,Edición Brasil
749,2026-01-29,22:37:10,25 - 34 Años,Femenino,Suchitepéquez,Suchitepéquez,Empresario,3 A 5 Veces Por Semana,Supermercado,Familia,Q51 - Q100,Fan Chips Jalapeño; Gol Nachos Supreme; Mundialitos Queso Picante,Jalapeño,Individual,Q21 - Q30,Sí,Sí,Paraguay,Probablemente sí,Francia,Lamine Yamal; Vinícius Júnior,Humor,Sorteo de viajes,No,Edición con jugadores famosos
750,2026-03-27,07:36:40,25 - 34 Años,Femenino,Sacatepéquez,Ciudad Vieja,Empleado Público,Varias Veces Al Mes,Supermercado,Familia,Más de Q150,Mundialitos Queso Picante; CrunchMax BBQ,Barbacoa,Tamaño fiesta o reunión,Q16 - Q20,Sí,Sí,España,Probablemente sí,Francia,Lionel Messi,Una selección nacional,Tarjetas coleccionables,No,Edición con tarjetas coleccionables
751,2026-02-20,15:26:18,18 - 24 Años,Femenino,Santa Rosa,Santa Rosa,Empleado Público,Rara Vez,Gasolinera,Compañeros de trabajo,Q25 - Q50,CrunchMax BBQ; Gol Nachos Supreme,Salado Tradicional,Para compartir entre 2 personas,Q16 - Q20,Sí,Sí,Argentina,Definitivamente no,España,Jude Bellingham; Lionel Messi; Neymar Jr.,Una selección nacional,Producto gratis,No,Edición Mundial FIFA 2026
752,2026-02-03,09:50:36,35 - 44 Años,Masculino,Chimaltenango,Chimaltenango,Estudiante,3 A 5 Veces Por Semana,Supermercado,Compañeros de trabajo,Q51 - Q100,Hot Stadium Peanuts; CrunchMax BBQ,Salado Tradicional,Familiar,Q16 - Q20,Sí,Sí,Uruguay,Tal vez,España,Neymar Jr.,Humor,Producto gratis,Sí,Edición Mundial FIFA 2026
753,2026-02-25,17:02:12,18 - 24 Años,Femenino,Escuintla,Escuintla,Comerciante,Todos Los Días,Gasolinera,Amigos,Q101 - Q150,CrunchMax BBQ; Gol Nachos Supreme,Barbacoa,Individual,Q16 - Q20,No,Sí,Francia,Probablemente sí,Inglaterra,Lionel Messi,Historias de aficionados,2x1,No,Edición Inglaterra
754,2026-03-28,07:40:22,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Estudiante,3 A 5 Veces Por Semana,Tienda de barrio,Amigos,Q25 - Q50,Hot Stadium Peanuts; CrunchMax BBQ,Chocolate,Familiar,Q16 - Q20,No,Sí,España,Tal vez,Argentina,Julián Álvarez; Neymar Jr.; Vinícius Júnior,Historias de aficionados,2x1,No,Edición con tarjetas coleccionables
755,2026-04-02,07:03:06,55 Años O Más,Masculino,Guatemala,Mixco,Empresario,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,CrunchMax BBQ; Gol Nachos Supreme; Mundialitos Queso Picante,Salado Tradicional,Tamaño fiesta o reunión,Q16 - Q20,Sí,Sí,España,Tal vez,Portugal,Lionel Messi,Premios y sorteos,Tarjetas coleccionables,Sí,Edición Mundial FIFA 2026
756,2026-03-18,17:26:10,25 - 34 Años,Masculino,Suchitepéquez,Cabecera municipal,Empleado Privado,1 A 2 Veces Por Semana,Tienda de barrio,Solo,Q25 - Q50,CrunchMax BBQ,Picante Chapín,Familiar,Más de Q30,No,Sí,Argentina,Definitivamente sí, ARGENTINA ,Cristiano Ronaldo,Historias de aficionados,2x1,Sí,Edición Argentina
757,2026-04-16,08:49:08,18 - 24 Años,Femenino,Chimaltenango,Patzún,Empleado Público,3 A 5 Veces Por Semana,Otro,Familia,Menos de Q25,Gol Nachos Supreme; Fan Chips Jalapeño; ChocoKick Bites,Chocolate,Para compartir entre 2 personas,Q21 - Q30,No,Sí,Brasil,Definitivamente sí,Francia,Neymar Jr.; Cristiano Ronaldo; Kylian Mbappé,Historias de aficionados,Sorteo de camisetas,Sí,Edición Francia
758,2026-03-20,21:12:21,35 - 44 Años,Femenino,Guatemala,Guatemala,Empleado Privado,Varias Veces Al Mes,Gasolinera,Familia,Q25 - Q50,ChocoKick Bites; Gol Nachos Supreme,Chocolate,Tamaño fiesta o reunión,Q10 - Q15,Sí,Sí,Inglaterra,Definitivamente sí,Francia,Neymar Jr.,Un jugador famoso,Sorteo de camisetas,Sí,Edición España
759,2026-01-21,11:31:05,55 Años O Más,Femenino,Escuintla, SANTA LUCÍA COTZUMALGUAPA ,Estudiante,Varias Veces Al Mes,Supermercado,Amigos,Más de Q150,CrunchMax BBQ; Gol Nachos Supreme; FutbolMix,Jalapeño,Para compartir entre 2 personas,Q16 - Q20,No,Sí,México,Probablemente sí,España,Rodri; Cristiano Ronaldo,Una selección nacional,Descuento directo,Sí,Edición Mundial FIFA 2026
760,2026-02-03,12:07:01,18 - 24 Años,Femenino,Guatemala,Mixco,Profesional Independiente,3 A 5 Veces Por Semana,Supermercado,Familia,Menos de Q25,Hot Stadium Peanuts; FutbolMix; Mundialitos Queso Picante,Queso,Individual,Q16 - Q20,Sí,Sí,Brasil,Definitivamente sí,Inglaterra,Federico Valverde,Una selección nacional,Producto gratis,Sí,Edición con jugadores famosos
761,2026-02-09,17:22:12,35 - 44 Años,Masculino,Huehuetenango,Otro municipio,Empleado Privado,1 A 2 Veces Por Semana,Tienda de barrio,Compañeros de trabajo,Q25 - Q50,Gol Nachos Supreme,Salado Tradicional,Para compartir entre 2 personas,Q21 - Q30,No,Sí,España,Probablemente no,Inglaterra,Julián Álvarez; Lionel Messi; Neymar Jr.,Premios y sorteos,2x1,Sí,Edición con jugadores famosos
762,2026-03-14,10:50:16,45 - 54 Años,Masculino,Guatemala,Guatemala,Empresario,Todos Los Días,Tienda de barrio,Amigos,Q101 - Q150,Gol Nachos Supreme; CrunchMax BBQ; Hot Stadium Peanuts,Caramelo,Para compartir entre 2 personas,Más de Q30,Sí,Sí,Argentina,Probablemente sí,México,Ninguno; Lamine Yamal,Historias de aficionados,Producto gratis,Sí,Edición Mundial FIFA 2026
763,2026-04-28,15:25:01,18 - 24 Años,Masculino,Guatemala, GUATEMALA ,Empleado Privado,1 A 2 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,FutbolMix; Gol Nachos Supreme; ChocoKick Bites,Jalapeño,Familiar,Q10 - Q15,Sí,Sí,Francia,Definitivamente sí,Brasil,Lionel Messi; Harry Kane,Premios y sorteos,2x1,No,Edición Brasil
764,2026-02-20,20:17:43,25 - 34 Años,Femenino,Quetzaltenango,Coatepeque,Empleado Público,Todos Los Días,Kiosco escolar/universitario,Amigos,Q25 - Q50,Fan Chips Jalapeño; Energy Crunch Protein,Barbacoa,Familiar,Q10 - Q15,Sí,Sí,Estados Unidos,Probablemente sí, ESTADOS UNIDOS ,Lionel Messi; Vinícius Júnior; Cristiano Ronaldo,Un jugador famoso,Sorteo de balones,No,Edición Brasil
765,2026-01-31,13:55:06,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado,1 A 2 Veces Por Semana,Tienda de barrio,Familia,Más de Q150,Fan Chips Jalapeño,Queso,Familiar,Q16 - Q20,Sí,Sí,Brasil,Tal vez,Brasil,Kylian Mbappé; Federico Valverde,Un jugador famoso,Descuento directo,No,Edición España
766,2026-01-13,11:39:07,18 - 24 Años,Femenino,Alta Verapaz, CABECERA MUNICIPAL ,Empresario,Varias Veces Al Mes,Gasolinera,Amigos,Q25 - Q50,Victory Pretzels,Picante Chapín,Tamaño fiesta o reunión,Q16 - Q20,Sí,Sí,Estados Unidos,Tal vez,México,Lamine Yamal,Una selección nacional,Sorteo de balones,Sí,Edición Argentina
767,2026-02-20,19:21:10,18 - 24 Años,Masculino,Jalapa,,Empleado Público,Varias Veces Al Mes,Aplicación de delivery,Compañeros de trabajo,Q101 - Q150,Hot Stadium Peanuts; Gol Nachos Supreme,Queso,Para compartir entre 2 personas,Q16 - Q20,No,Sí,Francia,Definitivamente sí,México,Kylian Mbappé; Cristiano Ronaldo; Jude Bellingham,Un jugador famoso,Sorteo de camisetas,Sí,Edición con tarjetas coleccionables
768,2026-04-30,07:37:36,35 - 44 Años,Femenino,Chimaltenango,Patzún,,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,Caramel Goal Popcorn,Queso,Familiar,Más de Q30,Sí,No,Paraguay,Probablemente sí,Argentina,Kylian Mbappé; Cristiano Ronaldo,Humor,Descuento directo,Sí,Edición Francia
769,2026-03-14,07:38:16,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado,3 A 5 Veces Por Semana,Aplicación de delivery,Compañeros de trabajo,Más de Q150,ChocoKick Bites; FutbolMix; Gol Nachos Supreme,Jalapeño,Para compartir entre 2 personas,Q10 - Q15,Sí,Sí,Portugal,Probablemente no,Portugal,Cristiano Ronaldo,Premios y sorteos,Descuento directo,Sí,Edición Argentina
770,2026-01-19,10:40:41,25 - 34 Años,Masculino,Sacatepéquez,Ciudad Vieja,Empleado Privado,1 A 2 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,Gol Nachos Supreme; Hot Stadium Peanuts; Mundialitos Queso Picante,Barbacoa,Para compartir entre 2 personas,Q21 - Q30,No,Sí,Argentina,Tal vez,México,Rodri,Historias de aficionados,Producto gratis,Sí,Edición con jugadores famosos
771,2026-04-01,22:05:39,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Comerciante,3 A 5 Veces Por Semana,Aplicación de delivery,Familia,Q101 - Q150,Hot Stadium Peanuts; Fan Chips Jalapeño; Mundialitos Queso Picante,Limón,Familiar,Q21 - Q30,No,Sí,Brasil,Definitivamente sí,Canadá,Lionel Messi,Un jugador famoso,2x1,Sí,Edición con jugadores famosos
772,2026-05-10,17:20:41,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado,3 A 5 Veces Por Semana,Aplicación de delivery,Familia,Menos de Q25,Mundialitos Queso Picante,Queso,Familiar,Menos de Q10,Sí,Sí,Jordania,Tal vez,Estados Unidos,Lionel Messi; Christian Pulisic; Kylian Mbappé,Un jugador famoso,2x1,Sí,Edición Francia
773,2026-02-18,18:27:09,Menos De 18 Años,Masculino,Jutiapa,Cabecera municipal,Profesional Independiente,Todos Los Días,Kiosco escolar/universitario,Amigos,Q25 - Q50,Gol Nachos Supreme,Dulce,Familiar,Q16 - Q20,Sí,Sí,Brasil,Tal vez,Argentina,Neymar Jr.,Una selección nacional,Sorteo de camisetas,Sí,Edición con tarjetas coleccionables
774,2026-02-23,21:15:41,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Profesional Independiente,1 A 2 Veces Por Semana,Tienda de barrio,Amigos,Q25 - Q50,Mundialitos Queso Picante; Gol Nachos Supreme; Caramel Goal Popcorn,Limón,Individual,Q16 - Q20,Sí,Sí,Inglaterra,Tal vez,México,Neymar Jr.,Un jugador famoso,Producto gratis,Sí,Edición España
775,2026-02-23,16:09:35,25 - 34 Años,Masculino,Baja Verapaz,Otro municipio,Empleado Público,3 A 5 Veces Por Semana,Supermercado,Compañeros de trabajo,Menos de Q25,Mundialitos Queso Picante,Limón,Para compartir entre 2 personas,Q21 - Q30,Sí,Sí,México,Probablemente sí,Brasil,Kylian Mbappé,Un jugador famoso,Sorteo de viajes,Sí,Edición Mundial FIFA 2026
776,2026-01-14,14:35:22,25 - 34 Años,Masculino,Jutiapa,Otro municipio,Comerciante,Todos Los Días,Tienda de barrio,Amigos,Q25 - Q50,FutbolMix; Fan Chips Jalapeño; CrunchMax BBQ,Barbacoa,Familiar,Q21 - Q30,Sí,Sí,Brasil,Definitivamente sí,Colombia,Neymar Jr.; Lionel Messi; Kylian Mbappé,Premios y sorteos,2x1,Sí,Edición con jugadores famosos
777,2026-05-06,17:04:38,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante,Rara Vez,Aplicación de delivery,Familia,Q51 - Q100,CrunchMax BBQ,Jalapeño,Familiar,Q10 - Q15,Sí,Sí,Jordania,Definitivamente sí,Argentina,Neymar Jr.; Jude Bellingham,Un jugador famoso,2x1,Sí,Edición Mundial FIFA 2026
778,2026-01-24,10:25:46,18 - 24 Años,Femenino,Guatemala,Guatemala,Empleado Privado,Rara Vez,Tienda de barrio,Familia,Q51 - Q100,FutbolMix; Mundialitos Queso Picante,Limón,Tamaño fiesta o reunión,Menos de Q10,Sí,No,Francia,Definitivamente sí,Brasil,Kylian Mbappé; Neymar Jr.; Federico Valverde,Un jugador famoso,Sorteo de camisetas,Sí,Edición con jugadores famosos
779,2026-04-29,22:05:19,18 - 24 Años,Masculino,Quetzaltenango,Olintepeque,Empleado Privado,1 A 2 Veces Por Semana,Supermercado,Compañeros de trabajo,Q25 - Q50,FutbolMix; CrunchMax BBQ; ChocoKick Bites,Dulce,Tamaño fiesta o reunión,Q10 - Q15,No,Sí,Portugal,Probablemente no,Colombia,Lionel Messi; Vinícius Júnior; Alphonso Davies,Un jugador famoso,Descuento directo,Sí,Edición Brasil
780,2026-05-05,14:34:31,18 - 24 Años,Masculino,Guatemala,Guatemala,Empleado Privado,Todos Los Días,Kiosco escolar/universitario,Otro,Menos de Q25,Hot Stadium Peanuts; Fan Chips Jalapeño; FutbolMix,Picante Chapín,Tamaño fiesta o reunión,Menos de Q10,No,Sí,Argentina,Probablemente sí,Brasil,Cristiano Ronaldo,Una selección nacional,Sorteo de camisetas,Sí,Edición Brasil
781,2026-04-16,20:08:28,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Ama De Casa,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,ChocoKick Bites; Hot Stadium Peanuts,Jalapeño,Familiar,Q16 - Q20,Sí,Sí,México,Definitivamente sí,España,Neymar Jr.,Humor,Descuento directo,Sí,Edición Argentina
782,2026-02-06,18:30:07,35 - 44 Años,Masculino,Retalhuleu,Otro municipio,Empleado Privado,1 A 2 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,Mundialitos Queso Picante,Jalapeño,Individual,Q10 - Q15,No,Sí, FRANCIA ,Definitivamente sí,México,Lionel Messi; Jude Bellingham; Vinícius Júnior,Historias de aficionados,2x1,Sí,Edición Inglaterra
783,2026-03-04,09:23:38,35 - 44 Años,Masculino,Guatemala,Guatemala,Empleado Privado,Todos Los Días,Tienda de barrio,Solo,Q25 - Q50,FutbolMix; Hot Stadium Peanuts,Picante Chapín,Individual,Q10 - Q15,Sí,Sí,Brasil,Probablemente sí,España,Neymar Jr.,Un jugador famoso,Descuento directo,Sí,Edición Francia
784,2026-04-22,12:41:30,18 - 24 Años,Masculino,Izabal,Izabal,Profesional Independiente,1 A 2 Veces Por Semana,,Familia,Q25 - Q50,Energy Crunch Protein; Fan Chips Jalapeño,Queso,Individual,Menos de Q10,Sí,Sí,Francia,Probablemente sí,Francia,Kylian Mbappé; Neymar Jr.; Vinícius Júnior,Una selección nacional,2x1,No,Edición con tarjetas coleccionables
